X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75
49.65	128.211651463158	49.65	204.668428249774	49.65	160.857885398441	49.65	147.984834993414	49.65	142.947233901145	49.65	129.349848918184	49.65	208.903731042085	49.65	230.786598147336	49.65	221.221005214752	49.65	146.65387755723	49.65	143.226008251071	49.65	143.327983109836
49.76	128.524872973384	49.76	204.408024614332	49.76	160.857885398441	49.76	147.741824730569	49.76	142.947233901145	49.76	129.280739251068	49.76	208.193650747121	49.76	230.302880172875	49.76	220.841779996803	49.76	146.446416034948	49.76	142.72594050637	49.76	143.431200352357
49.86	128.524872973384	49.86	204.946175562461	49.86	160.511442546556	49.86	148.054259397749	49.86	142.860664600966	49.86	129.367126334963	49.86	208.280236612417	49.86	230.061012903086	49.86	220.703891964906	49.86	146.083374936072	49.86	142.622474787097	49.86	142.897869853205
49.98	128.493864620361	49.98	205.361961261239	49.98	160.919085166277	49.98	147.679401581988	49.98	142.884235078544	49.98	129.543984645818	49.98	207.77762003712	49.98	229.908904129779	49.98	220.188629476713	49.98	145.813530334699	49.98	142.145855715394	49.98	142.697763928764
50.08	128.298651456373	50.08	205.449606025865	50.08	161.065761048641	50.08	147.880690104354	50.08	142.722147094632	50.08	129.073418532279	50.08	207.431605680886	50.08	230.009180652749	50.08	220.117834699112	50.08	145.270839393957	50.08	142.087918469305	50.08	142.416156257872
50.18	128.263856428622	50.18	205.605831642013	50.18	161.221655362454	50.18	147.915394023963	50.18	142.791405847799	50.18	129.0215945645	50.18	207.396968021744	50.18	229.784607364856	50.18	219.652421178669	50.18	145.218974013387	50.18	141.58786728972	50.18	141.796803107393
50.3	128.399282032553	50.3	205.65870697013	50.3	161.108476146138	50.3	147.613345805206	50.3	142.837101898574	50.3	128.948490705667	50.3	207.103013156204	50.3	229.3494259557	50.3	219.461086107652	50.3	144.849315689968	50.3	141.340375765262	50.3	141.566998873652
50.41	128.625457956559	50.41	206.352969007512	50.41	161.177756600892	50.41	147.578631047099	50.41	143.356448592266	50.41	129.103953528652	50.41	206.947161117181	50.41	229.26306968243	50.41	219.340445698274	50.41	144.555482424898	50.41	141.167961341645	50.41	141.291781728865
50.52	128.242701248608	50.52	206.613329693319	50.52	160.866002835692	50.52	147.856299424806	50.52	143.217953932297	50.52	129.121228095783	50.52	206.410357670128	50.52	229.176696846776	50.52	219.06469855718	50.52	144.175210074636	50.52	140.581785426119	50.52	140.999356266486
50.62	128.381883247538	50.62	206.682742647149	50.62	160.987239490915	50.62	148.047197469628	50.62	143.235261624197	50.62	129.138502662913	50.62	206.185241738736	50.62	228.537604112475	50.62	218.616603242009	50.62	143.96778276999	50.62	140.392129560141	50.62	140.569330512905
50.73	128.503674742644	50.73	206.821601679579	50.73	160.935283290446	50.73	147.752171712867	50.73	143.269893570382	50.73	128.827577016943	50.73	205.994774315913	50.73	228.399424137813	50.73	218.444271630315	50.73	143.708498639182	50.73	140.047317275293	50.73	140.448921976912
50.84	128.465087587583	50.84	207.099859955674	50.84	160.943370065912	50.84	147.814562272987	50.84	143.228962430942	50.84	128.737245490051	50.84	205.579899055533	50.84	228.465373076007	50.84	217.925766439046	50.84	143.131773825552	50.84	139.765643414335	50.84	140.288166715489
50.94	128.496085347362	50.94	207.187174822033	50.94	160.986091257521	50.94	147.946322323289	50.94	143.118820294072	50.94	128.923237402963	50.94	205.56332148829	50.94	228.496779082434	50.94	217.838144024567	50.94	142.918100716955	50.94	139.34619294087	50.94	139.76635797498
51.02	128.552058886869	51.02	207.481642763182	51.02	161.099229523048	51.02	147.797207756298	51.02	143.609751659251	51.02	128.892682676027	51.02	205.441394115086	51.02	227.947271202291	51.02	217.494983617336	51.02	142.855260734259	51.02	139.058893969891	51.02	139.772217596706
51.15	128.648795871803	51.15	208.02042596774	51.15	161.149975060114	51.15	147.991311511675	51.15	143.666213929339	51.15	128.919250008158	51.15	204.906350411116	51.15	227.958445610495	51.15	217.474956286334	51.15	142.289865173113	51.15	139.030278255598	51.15	139.433852939008
51.25	128.726018045094	51.25	207.950198154137	51.25	161.185803390654	51.25	147.970719803883	51.25	143.62705649698	51.25	128.927226112872	51.25	204.766174250582	51.25	227.895456047024	51.25	217.391585141948	51.25	142.077553175299	51.25	138.438320961373	51.25	139.359451677819
51.36	129.000467170138	51.36	208.176169501565	51.36	160.847576039987	51.36	147.981025633825	51.36	143.72452220694	51.36	128.940506273617	51.36	204.541991138205	51.36	227.581611722407	51.36	216.718283425911	51.36	141.725820137245	51.36	138.13973135664	51.36	138.71742723431
51.47	128.739579734962	51.47	208.575241015816	51.47	161.08996939221	51.47	147.963673978557	51.47	143.897575165781	51.47	128.733288104235	51.47	204.213087863484	51.47	227.218998552528	51.47	216.632154312641	51.47	141.241993734331	51.47	137.777797020602	51.47	138.442292566922
51.61	129.104817177132	51.61	208.93960921953	51.61	160.916833648754	51.61	148.154509072664	51.61	143.741824191439	51.61	128.698750362928	51.61	203.797641552419	51.61	227.115401885529	51.61	216.235897475294	51.61	141.05192025868	51.61	137.43309016291	51.61	138.046797348031
51.71	129.013981380479	51.71	209.390914539466	51.71	161.011482677268	51.71	147.973979271077	51.71	144.185303775013	51.71	128.850185912863	51.71	203.712114337616	51.71	227.354184439249	51.71	215.735143657556	51.71	140.596751924206	51.71	137.22088007443	51.71	137.783333629984
51.78	128.857469758005	51.78	209.495007308213	51.78	161.305766575171	51.78	148.199463940782	51.78	144.098791559766	51.78	128.6602679279	51.78	203.002502278916	51.78	226.784471869843	51.78	215.5801136354	51.78	140.216667641378	51.78	136.738374996398	51.78	137.542635656451
51.88	129.013981380479	51.88	210.188925991472	51.88	161.063413182287	51.88	148.18211514599	51.88	144.323729941085	51.88	128.850185912863	51.88	203.279420827835	51.88	226.767205846019	51.88	215.304502867769	51.88	140.233950219395	51.88	136.755607911834	51.88	137.147205636245
52.02	128.944420659379	52.02	210.31036755501	52.02	161.461574644421	52.02	148.355569985515	52.02	144.237217725838	52.02	128.677533951724	52.02	202.915956955283	52.02	226.560030114329	52.02	215.115023568934	52.02	139.940245718264	52.02	136.324801580112	52.02	136.872116325709
52.09	129.010103821911	52.09	210.414453846147	52.09	161.452274393734	52.09	148.244403989427	52.09	144.524842927922	52.09	129.070624253463	52.09	202.778683768188	52.09	226.332808700446	52.09	214.786771581945	52.09	139.658066728515	52.09	135.78544599498	52.09	136.677660988287
52.23	129.305679882804	52.23	210.691988810256	52.23	161.313804838049	52.23	148.331117114247	52.23	144.524842927922	52.23	128.949782007938	52.23	202.640247315432	52.23	226.246492810785	52.23	214.907332452566	52.23	139.053491368663	52.23	135.664843745697	52.23	136.608897927195
52.33	129.187874906131	52.33	211.108379007015	52.33	161.357713634383	52.33	148.546373619831	52.33	144.548668322404	52.33	128.712065999371	52.33	202.431349494676	52.33	225.938502919259	52.33	214.374322734835	52.33	139.059132214874	52.33	135.256402208525	52.33	136.253171584825
52.44	129.288292568885	52.44	211.264371570801	52.44	161.573431117093	52.44	148.69531554878	52.44	144.853538470159	52.44	128.777158504349	52.44	202.397983523109	52.44	226.229246184318	52.44	214.390645371543	52.44	138.397093372084	52.44	135.165188122097	52.44	135.491549907778
52.54	129.201355999289	52.54	211.385793117599	52.54	161.538805452439	52.54	148.452522109579	52.54	145.061143494898	52.54	128.794421682281	52.54	201.740393821055	52.54	225.694137322817	52.54	214.235640902383	52.54	138.172531371514	52.54	134.596612198488	52.54	135.474361211438
52.65	129.406053308328	52.65	211.923245394314	52.65	161.616027354083	52.65	148.653467640943	52.65	145.158324682095	52.65	128.755936164451	52.65	201.534130168713	52.65	225.725967950206	52.65	213.614857318641	52.65	137.787070283573	52.65	134.402166738087	52.65	135.537964497901
52.77	129.492975550869	52.77	211.767174253067	52.77	161.339133881985	52.77	148.584111883021	52.77	145.019944140995	52.77	128.945791552847	52.77	200.928545676845	52.77	225.225467940039	52.77	213.391002549512	52.77	137.441656764785	52.77	133.988729634727	52.77	134.97078962525
52.88	129.649427313074	52.88	212.287433455542	52.88	161.823697458156	52.88	148.740166475531	52.88	145.210204973454	52.88	128.842237829344	52.88	200.945855656035	52.88	224.949335709856	52.88	213.012152307058	52.88	137.338028571964	52.88	133.868138986198	52.88	134.558295799915
52.98	129.788502901139	52.98	212.478207298856	52.98	161.494890597225	52.98	148.913564144706	52.98	145.469672625201	52.98	128.773196497429	52.98	200.755528628627	52.98	225.05288115899	52.98	212.994925071554	52.98	136.733552845493	52.98	133.351338469814	52.98	134.266119568943
53.08	129.519823884162	53.08	212.91096496847	53.08	161.666569171576	53.08	148.708495545754	53.08	145.196951774075	53.08	128.937814587101	53.08	200.551013798952	53.08	224.461138897947	53.08	212.614889803196	53.08	136.481312507147	53.08	132.790778667262	53.08	133.998521162699
53.19	129.415551561051	53.19	212.581555084638	53.19	161.199469529652	53.19	148.812503176311	53.19	145.075904560335	53.19	128.575483566827	53.19	200.585605807143	53.19	224.668178105267	53.19	212.408313807846	53.19	135.859773031429	53.19	132.721892430005	53.19	133.654892325716
53.29	129.628064744724	53.29	213.119432333647	53.29	161.727821515723	53.29	148.767662402932	53.29	145.168987846916	53.29	128.458617540847	53.29	200.220774741925	53.29	224.291050440288	53.29	212.219494821972	53.29	135.830353330656	53.29	131.968688210578	53.29	133.161382559224
53.39	129.902139192285	53.39	213.483064838029	53.39	161.97796341843	53.39	148.84716135764	53.39	145.508197131368	53.39	128.851549629325	53.39	199.962933116427	53.39	223.529487279935	53.39	211.926325209742	53.39	135.514465051054	53.39	131.774739754281	53.39	133.208165738831
53.54	129.749735833015	53.54	213.362178853849	53.54	161.814324058672	53.54	148.854346951997	53.54	145.341926748773	53.54	128.890029945896	53.54	199.563401744336	53.54	223.687104510638	53.54	211.68577016093	53.54	135.12235781391	53.54	131.469197245282	53.54	132.645850236738
53.62	129.815253861335	53.62	213.916482352418	53.62	161.735769731242	53.62	148.777828451697	53.62	145.629227801824	53.62	128.748021754022	53.62	199.340276968995	53.62	223.529487279935	53.62	211.495951659728	53.62	134.875654386167	53.62	131.206444840189	53.62	132.503727863762
53.76	129.606709215112	53.76	213.691113185713	53.76	161.251382356865	53.76	148.777828451697	53.76	145.352574452722	53.76	128.67901144213	53.76	199.028932351995	53.76	223.270684134964	53.76	210.945093367652	53.76	134.323166580553	53.76	131.034237518687	53.76	132.349097782194
53.86	129.832624310211	53.86	213.587089011871	53.86	161.528168052244	53.86	148.691158183447	53.86	145.317982444531	53.86	128.368436087865	53.86	198.977052611351	53.86	222.77034903419	53.86	210.738533915586	53.86	134.219572532112	53.86	130.534828841854	53.86	131.472841352812
53.97	129.571951774075	53.97	214.10717679451	53.97	161.649264895838	53.97	148.951168988197	53.97	145.352574452722	53.97	128.54097427506	53.97	198.613828253707	53.97	222.873876909492	53.97	210.497531344892	53.97	133.598033056394	53.97	130.104306402278	53.97	131.644651635482
54.07	129.776495158089	54.07	214.071909593588	54.07	161.605353546656	54.07	148.874647143549	54.07	145.432358188387	54.07	128.554304933395	54.07	198.027715573511	54.07	222.285157581515	54.07	210.135835310437	54.07	133.196247600693	54.07	129.772947208038	54.07	131.227863107364
54.17	129.75911930015	54.17	214.089244100128	54.17	161.7437318689	54.17	148.70133515927	54.17	145.51879915325	54.17	128.399046970002	54.17	198.114189619494	54.17	222.181646759067	54.17	210.066993501069	54.17	133.144467378629	54.17	129.600768252097	54.17	130.798395745673
54.24	129.689615868394	54.24	214.089244100128	54.24	161.588052121236	54.24	148.372045697253	54.24	145.276761143521	54.24	128.416298773744	54.24	197.751025091262	54.24	222.336912992739	54.24	209.826030627718	54.24	132.436705100399	54.24	129.221972894972	54.24	130.506355624044
54.37	130.015708893132	54.37	214.071317312431	54.37	161.405786014484	54.37	148.520893689818	54.37	145.321980148882	54.37	128.050187131563	54.37	197.666578209092	54.37	221.403432878932	54.37	209.034289495421	54.37	132.328599622652	54.37	129.028532410242	54.37	130.089814934475
54.46	129.880742035443	54.46	214.089244100128	54.46	161.345898327588	54.46	148.68400065273	54.46	145.138448983515	54.46	128.157529987902	54.46	197.180342701342	54.46	221.043143496051	54.46	208.896600038999	54.46	132.091462268575	54.46	128.46437391044	54.46	130.008170507182
54.6	129.894097919016	54.6	213.794027422854	54.6	161.18097067728	54.6	148.278283641503	54.6	144.976256695574	54.6	127.722473381229	54.6	196.715603048339	54.6	221.075735666433	54.6	208.466396758605	54.6	131.638219406433	54.6	128.16777114271	54.6	129.729124739946
54.7	129.681645908795	54.7	213.620193017939	54.7	160.98152242193	54.7	148.323182846702	54.7	145.10793023463	54.7	128.063594214372	54.7	196.562190727257	54.7	220.487506307153	54.7	208.191186483474	54.7	131.185125809189	54.7	127.578660704573	54.7	129.261265477923
54.83	129.594795230755	54.83	213.481579170436	54.83	161.171725820216	54.83	148.288525251048	54.83	144.952384431998	54.83	128.046348092107	54.83	196.112716766064	54.83	220.246077130559	54.83	208.053548207604	54.83	130.874505454629	54.83	127.21719487929	54.83	128.952149818595
54.91	129.438472277839	54.91	213.533565563917	54.91	160.808598216134	54.91	147.924686637132	54.91	144.814134356969	54.91	127.649703815129	54.91	195.991696278187	54.91	220.125370809817	54.91	207.898680344582	54.91	130.719199411128	54.91	127.19998182725	54.91	128.797596122709
55.04	129.247400786151	55.04	213.100362153355	55.04	160.566524170154	55.04	147.872716778763	55.04	144.796838629367	55.04	127.563481471362	55.04	195.473055941698	55.04	219.797727557011	55.04	207.571781171835	55.04	130.218755965869	55.04	126.666393749124	55.04	128.299575071421
55.1	129.507944552715	55.1	212.944402972913	55.1	160.601115625358	55.1	147.682133072892	55.1	144.658588554337	55.1	127.304797904946	55.1	195.611355622065	55.1	219.435592059675	55.1	207.021194998131	55.1	130.028932875169	55.1	126.597549808521	55.1	127.956115983575
55.23	129.212660514935	55.23	213.031046962047	55.23	160.359025044266	55.23	147.578176821042	55.23	144.503026216593	55.23	127.528989226832	55.23	195.161881660872	55.23	219.314885738934	55.23	207.227652411936	55.23	129.683795473411	55.23	126.029535626315	55.23	127.767210591615
55.33	129.143188240059	55.33	212.96173177074	55.33	160.220708828787	55.33	147.49154936702	55.33	144.088242921279	55.33	127.32204402721	55.33	194.954432140322	55.33	219.125194929133	55.33	206.659869721304	55.33	129.062554764292	55.33	125.616438912469	55.33	127.389408075252
55.47	129.121926602219	55.47	212.476212535752	55.47	159.848555767429	55.47	147.103504745034	55.47	144.081797134823	55.47	126.90450324056	55.47	194.524781206381	55.47	218.433940378011	55.47	206.281773931283	55.47	128.937788840695	55.47	125.251561808285	55.47	126.922011041732
55.56	129.091077833235	55.56	212.511199562351	55.56	159.77113565692	55.56	146.971784642886	55.56	143.759872123525	55.56	126.752946795141	55.56	194.245621475772	55.56	218.176757415244	55.56	206.195299202463	55.56	128.51034814957	55.56	125.031211678223	55.56	126.925738720037
55.67	128.531455755515	55.67	211.748555915559	55.67	159.399056611559	55.67	146.826339224119	55.67	143.701634823255	55.67	126.611383963148	55.67	193.764241662173	55.67	217.606345459343	55.67	205.559258884427	55.67	128.040592559483	55.67	124.700859626094	55.67	126.372565321193
55.77	128.722487523733	55.77	211.367401660582	55.77	159.32990162355	55.77	146.583825592965	55.77	143.356041739497	55.77	126.438959400047	55.77	193.418532851684	55.77	217.606345459343	55.77	205.352818928587	55.77	127.678260430695	55.77	124.081308305111	55.77	126.269543731955
55.9	128.597112134628	55.9	211.02080953061	55.9	158.819685777609	55.9	146.144008457901	55.9	143.176932913348	55.9	126.33194417997	55.9	193.490401551938	55.9	217.174028319951	55.9	204.768611084664	55.9	127.294970947454	55.9	124.026468628011	55.9	125.853906159087
56	128.18038265522	56	210.501133274091	56	158.560401393253	56	145.849581997736	56	143.090548864346	56	126.107834930761	56	192.937368423837	56	216.691345462143	56	204.631001592138	56	127.191462161605	56	123.5790931427	56	125.579232653104
